,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
12,3.17311415691766,7.436094988697808,9.174396087187494,9.953425827264365,6.679037372564349,8.484091001708183,1.5186781019822104,9.79191383519498,9.549202273182347,6.29236380903887,50190531.20681222
13,7.418816165757162,2.5472910246706446,3.671370429575002,4.134158406374429,5.802693428131621,5.653207782550844,3.642173985217787,6.353726195781095,1.954682370361104,1.427995207362922,33043.47100334121
14,9.686102833962163,2.759435003612677,6.375647607144126,9.553376773707583,5.283080813172577,2.7643206839455567,9.51951305664137,4.107820012896191,4.988565128911099,7.610431129266262,2730248.5302561102
15,3.39079621547818,6.337149591674414,4.790733315408982,2.5939983249866394,8.54839479520521,5.363081749402827,1.0170334715714846,1.4361390308613553,0.6864999516804415,3.770408616032317,277616.30694850226
16,1.207030812306158,8.998694935629098,1.021704323104713,3.5531841283226706,6.4841225659489705,1.6972637436522042,6.399543361089341,9.724388559176818,4.1815104354264685,0.940954268097738,390.7015670637504
17,2.140303695596714,2.984180721428562,0.4956525569139991,6.7473852409568655,2.891062426812142,9.597292346020932,3.834861318866879,9.026878336106128,1.61008387676166,8.656485676755931,48.4695907865942
18,3.419118694821848,7.348422912691045,2.5390746471891887,3.308387391668619,2.002038639778415,7.835061439392968,1.0228340029220806,3.774191759198856,7.938414296802679,9.029105264725414,1961.296718410388
19,2.396698664085805,7.013269795487912,3.4350524359071164,6.062200439792232,5.108492165475093,5.986171318043592,7.833931305443374,1.0947841520662882,5.061637258165192,8.357279972802077,19581.367408266084
20,5.56116087128437,8.258427207696489,3.5460153259957075,0.3810984300021847,4.081406167034441,4.266644353165493,3.6980000916779376,5.016552410460056,3.558528953695519,1.7377591663241263,25331.3387652273
21,2.379509507090183,6.96559731696626,2.972455463318735,7.772968007258024,5.128497048619579,4.780883807537315,3.011846738999337,1.7613591648134486,8.296289891872004,0.9570490550740672,6265.215819338758
22,9.227340231165009,8.027769674387443,6.66210661071012,6.857250979986084,3.0202841305592654,2.9976385263726435,9.678962606430725,8.923545477547513,0.550551893221437,4.986106142710822,3880848.14607685
23,0.1544882739193365,2.208409998980506,7.3651940900089885,6.953465914826299,4.044222283078291,0.8333361260840844,0.2333737168431782,4.936992517546357,5.606490541486851,8.683280072747719,8659149.839671334
24,6.189970203443249,1.5250350481075503,5.33145068790882,7.1036163887056905,1.53325329080501,5.159501992251807,4.23852354562963,0.8532135709777144,7.926163985604987,4.074864164450901,652781.9716474295
25,4.501471774791565,2.06354179657637,4.984168513521259,5.815336961025168,0.0822784839612944,2.347661023398252,5.331350689193457,8.904736619609398,7.719385169589461,3.583317696007773,380868.2483242453
26,4.083991864595875,4.608500551255707,6.596833662175673,7.743860225238084,4.1961496105902665,3.3294037853083536,9.732446766901772,2.848205713930297,0.6142270692976903,0.9529149077038634,3586706.094406562
27,3.218855908583752,5.885666111445604,3.3148264641813228,2.3642055049598474,7.0397064330510055,6.306557314583468,7.490462820271859,8.27848590775911,3.1923421847444446,4.464137628444403,14730.027017304486
28,9.31291309828404,8.24216048220104,0.9455881328162818,0.4949425215591774,0.0541294816794868,9.832780556075456,6.881187699333963,1.7658907027630788,4.431750801515423,1.510416747351121,334.2761122286995
29,9.330176353892185,9.818342614470817,5.923595533961052,7.244642363888097,5.837241834291904,4.448412734772234,2.045105372112176,2.251222881629993,8.466482840907204,8.862743728479435,1516435.067984239
30,0.0048422168862982,0.755821550855239,3.597604931202313,4.02540659480231,3.0675669374787207,1.044575076662411,2.7780458938338706,0.990754563748969,9.560397791053472,6.2670156783669215,28104.79461031848
31,6.625694200624342,7.876928847866437,3.434938490110656,2.7765811024303244,8.311867236326652,5.001357495486171,6.349869183574927,4.427642321515222,8.0697172490141,4.194804593354799,19653.463911993786
32,8.433422966471483,6.337564310839861,2.5274549201542387,6.99327999861935,8.481520122669409,3.3049820765404525,7.281359833086533,7.209279065943531,2.844629290588163,4.9783190060026,1831.5664125952765
33,0.7973189222083954,9.258857393002533,2.8320467352865144,6.486930296876103,0.9833876099954508,1.8737246260284968,3.280438172450183,1.6376032711081334,2.8982081729478173,3.5378743623497586,4538.69039558045
34,3.945868917893201,2.515353419801344,6.110915748468556,7.788503178828433,1.8347495865062025,6.744217336280726,0.4037139812801349,6.496229131846888,2.25833666644223,9.777230940092204,1944729.2918208323
35,5.070578793369126,3.3871074933436693,1.1311482624507108,4.249984294161488,8.085379828213146,0.4134822306186314,2.309370673139568,5.764974316031991,5.386059690970074,6.07706184874773,71.62940549448255
36,6.674080418261142,5.192429927264451,2.6175036269945338,3.5488320134838647,2.954440838289807,9.059152676278222,4.640452022110635,5.456841766869552,3.1501069592243103,2.797961292457807,2290.053108506226
37,2.7932402181771208,2.006927255139951,9.999367202092923,0.7356302973687912,2.669791849797558,8.917322858143166,5.31243175894833,4.9748995219930645,9.016854312983046,8.144761770847854,99949438.83465315
38,6.432761309402629,2.778604650707943,5.237519843410588,3.639349365195193,2.418962213711484,9.179284522574635,6.881569659038274,0.6993214694488459,8.84296576364106,7.134471696074178,566304.87235019
39,1.5638676024425746,6.00500589942018,4.763170583197898,8.901323214691873,8.400148699093092,0.8198578816528879,8.716201794474587,3.546654582626366,3.3553544240091817,9.157839331480869,265102.786697485
40,9.206241327573018,6.7578116128528,9.947855174396024,7.268988077801282,8.867084455730588,6.652198153680024,1.5801171146702786,2.9869740416757096,5.382053892124964,7.424974366123975,95903928.52184293
41,2.614059289118622,3.856580654820292,7.384047046341978,2.4648949603161863,0.4499677125845569,5.084332087984251,2.3834459438948707,1.582253645376096,8.955016643265818,6.108738497920138,8838075.59963636
42,2.087993429678675,4.602285255845385,4.602720476379659,9.58908830818039,5.296659539960784,7.686135054575742,9.938131678352349,6.873217521424223,6.291385894502173,3.950193339965958,201505.284196708
43,3.77197184603689,3.073734227647117,9.056334831460749,1.163855027065377,1.9986946839394804,0.0535587019731342,2.52117893501035,3.0607021593912345,5.571069706725026,2.2375339757189017,45250176.79582966
44,0.4619816715520985,8.230036750638506,3.1248916999623844,9.881737483879864,0.3858723615643855,1.108882427133524,0.9133088326907556,3.802946370866063,4.218274207804247,9.940984202559145,9376.152090199948
45,3.185117318744395,6.712564329475458,5.01692817159288,2.9393483331669232,9.527089409331923,9.234716014290033,2.910886453418775,1.9531379205291175,6.122760600266122,0.4847660583117708,401499.1491822376
46,2.8181172863720594,4.219896270142865,9.682015233563844,0.4049202730053336,1.6643582612284746,1.8948642996997207,9.543438822960333,8.884407482503528,6.229552618284054,5.580955821065963,77219403.6948838
47,3.0913171029765607,3.3374572219706966,3.6160232348887966,7.340632396636382,7.023361700647066,3.633121517750647,7.70944450576692,8.709977755548316,9.01914535631382,0.3732049244070523,29283.762628428216
48,1.7232651276298316,7.932089493972753,4.703695517114896,0.6324985623149126,6.965846047104058,5.423514119315546,4.943115645497198,5.1666037048263656,6.631889063728852,6.9296900336394085,239902.7215433592
49,2.1579032563672707,6.346287750921319,8.112587180374932,9.397135051106584,3.641232333989227,8.231660650712062,1.4176189709401033,3.274232216590268,8.533991115226389,6.777653937528868,18761951.05364437
50,5.122876883553661,6.669251948339311,2.535051416940987,8.229895000515068,7.442941150946059,5.644701021289098,6.244371937811291,9.252243137844548,9.491668650201678,7.5918419184847075,1896.946976096624
51,5.215782811667738,4.523876392815063,6.492699615850459,5.5721536936456335,9.890832688890166,9.32140578870446,3.652458044704992,5.468935301096502,7.507574549478373,7.337000415634252,3158009.6879658834
52,2.495400732075815,1.4742187986634658,1.5940113966841785,1.312353255114086,5.660893283982014,9.976385094507844,2.891928598224285,5.8271928197218505,7.969498204308385,2.193402146143606,49.14815114569132
53,7.579495052123482,6.858269662789292,5.709627761682727,0.5976890859955786,8.045070768518448,1.594481211935217,8.24230715855643,9.151954922881632,0.4576589146145404,4.455568257286827,1129642.407615706
54,5.290464629910781,4.694338931763738,7.319934415674823,5.712443294375609,2.560209640349745,2.6499343067589267,0.4008813114196197,4.4148395798866735,0.0094754591479628,8.86465520184506,8242549.906548369
55,5.9366522010805935,1.7687838996029626,9.56356678044164,6.682287195834228,8.690264050654154,1.6192036398208065,6.684820323824657,4.727947948274712,1.1854029476519168,2.841476538538336,69977653.33891253
56,6.534367485277145,3.068810161040462,4.971154496347995,1.4705581607071805,8.850525044710306,5.852638691694426,8.625817755835904,8.157578913177305,1.1390207096585026,1.3071383164650496,372990.9089620742
57,2.7749553434615706,2.314899151792173,8.044839773865132,8.34046808338939,6.695281035925164,3.751131238059137,6.410896036893846,5.920617485964695,1.6218291796865023,1.0032054346392183,17544435.68434171
58,4.705721383524686,9.717258697495096,0.352638086063497,4.148692980175049,6.206695165483534,2.5625408508762746,1.5744828646206066,9.992035370540478,7.455690176238317,4.492557391205373,461.46393417351374
59,1.383054051150081,6.633912683413293,2.6732773195563087,7.150674433179331,6.525859628916024,3.390420746922771,4.502369468545923,6.815337827481958,0.7052153298152597,5.222789997859337,2777.396518755009
60,7.926394441486689,9.005120312683154,1.0725229119678326,5.621322104880093,4.475774739063805,3.1889857198883,3.924295320228106,4.786246103684207,4.962726263186188,1.6941033941756534,384.3883429526462
61,6.652559823386514,0.8563899517763784,7.245593410657253,9.52506515675766,9.425098398275814,5.103104861781428,1.3882230737853007,4.813249380230236,1.8036937833217024,1.5819667248757352,7596169.889918521
62,7.756621163912756,7.479680305484448,7.684561083012204,8.293719112615577,0.4645427270041702,1.4373438566390415,8.654377660031484,6.035103421658903,4.634850752216328,2.896949828211789,12160764.951374063
63,1.6223245864079805,8.960258513212567,6.852106303027361,2.045386985234777,0.1914183540262759,2.3111421931069898,6.209228732051417,0.0228693603871898,2.5489300179089103,8.578826150366922,4859915.478968407
64,3.2488672779260974,7.667691921011722,9.604688666496896,0.4564631042343048,7.688601090191516,8.661694578127149,3.5658742082897037,1.5588411374264557,5.537935278495928,6.147121671344188,72421535.50883324
65,3.550212075602567,9.266681787174354,4.186326702046458,6.254807546688959,5.214590456352866,5.48686270119759,4.552621154548854,8.844963120489952,9.925456324997503,1.286356951301756,94751.87481357263
66,9.60868484899808,2.245751656660082,1.0673823803275462,9.57286117687571,0.1625785312671301,5.887933000286774,0.8570371634562435,2.1485944069008287,1.3019076156840237,3.830456638102444,39.45382275375559
67,3.0696466459777105,4.97104933910982,1.0124586459592455,7.320130075365203,3.279306969742532,2.398879214942525,1.9791926508003144,9.764143144103723,8.587233626213784,3.6373075825422583,91.78796376960416
68,3.408858840027436,7.937606530228871,7.215644767835654,5.217071371282755,3.272812263299575,1.3032082619441232,2.7565359611968097,9.832487260610977,6.496006239928112,5.593463807241693,7348803.770494236
69,7.939285488493529,4.484475327877152,2.824859906035924,0.3148944367590423,4.1203546359158345,7.595643428710096,4.693222715858808,7.429362476586578,2.9314820285601173,5.475246561603474,4122.3224182408085
70,5.934162579898084,2.601745475885009,5.959763348234101,5.675776486565813,0.4801428460198975,8.165773596748503,3.715027750700699,6.818759754164455,9.587028493726844,3.9451197691532713,1591643.4117375875
71,0.3733296578263767,4.523185009172781,5.678532218399858,9.240157348342326,2.164180852810065,9.01283480152302,0.638868254280458,2.5412296207052587,1.5212131266843345,2.2500318918624727,1081213.5492628869
72,9.81733697746308,8.943719591228701,7.413767518593072,5.339865101567404,9.40271417232102,9.962065362258937,7.791789156430596,5.062131654974347,7.864759254334225,2.7954768099071057,9127037.141650964
73,4.496311353122747,0.5360051485436457,4.58234260164337,8.43161879614841,7.962574573684496,1.3906995975690415,6.697867167298481,8.876436277550424,7.3321326395265825,3.8632441029651385,194451.9587259234
74,9.793783384137011,1.6473332254837405,3.569815541675637,5.668975645034266,7.030384189917843,4.56448132659482,4.715071699189397,8.69445698313558,6.983147791207179,1.8083689042025497,26386.61970177377
75,7.011432079602814,4.312542724301474,9.063812055834642,4.933005961000943,1.6357526603209716,3.3575585148534515,5.246335737552071,3.259063849213704,0.1193812127155091,5.499753752193612,45549916.96507025
76,7.869300867387377,8.350837659219044,6.8975729047832885,1.9184304690982237,0.9746204882761212,1.0049268009636037,9.15445176863632,6.305556722339981,0.964293182832725,3.1337614418373247,5123852.794829313
77,7.88997120330447,2.356771388393443,5.680374918670913,0.9633630724437424,7.84695605879047,6.048265856843326,9.43455513565519,1.473830707314474,9.410839739640544,7.690680058149835,1083989.41184945
78,5.843770618255524,8.530364159410173,9.771182419661764,5.825667794399879,9.907617401885554,1.5941800424010533,9.188175632096817,2.098805935792557,9.51170116835432,6.698244560236044,83095743.35024449
79,2.5144150199888147,7.806225110282131,4.705966278571493,8.342188226593896,4.570716569492249,6.6079537336261325,1.5232442947784277,4.315144605115605,2.75644500915131,5.587775871750999,240821.78962155437
80,5.092738582418098,5.73261648426108,1.1708440187072633,0.7223536825720989,9.110327160711844,7.514260395509061,8.459051654717529,7.194111629455645,9.510143985367923,0.4436696545620733,136.83704282606027
81,8.051116648949957,1.0635411696532315,9.057669820974889,5.715783891248666,1.2279908435367626,1.0954505941411852,9.825483819934986,7.150091103055896,8.347355847099479,2.354021529013957,45303552.2293928
82,8.690847014459175,9.283147246369088,0.0736886414578863,9.062346125973294,6.547681320634338,7.553767541829798,3.054503625514279,3.381086755566003,2.437395727590539,4.5118272999033495,444.39122219746696
83,9.479505761429431,7.292725346036689,4.499328446307013,7.938838112789992,6.456954973560101,1.3307023940971383,0.7363838441422743,0.9685543914747374,3.4993005568651894,1.598630226652058,168174.06842615528
84,5.986457494610697,6.37933535040488,3.7162001338949446,9.722854557353168,4.675287059639874,2.3656960031287912,7.6111682742993665,4.262826224055218,1.02915967394261,6.630038915094207,36544.20756828055
85,2.3880476934622488,6.533100420758371,4.5070567276929765,8.454442611191194,1.9109228490572328,8.920431889523464,0.5277090427275755,3.98597652204596,2.472157942393196,0.7807444056901669,170427.4454324166
86,1.424839158651675,7.1235607093441935,6.405155032562578,5.287238616586945,8.751032153237887,8.186768008935678,1.71928455892579,6.042450171762265,7.336762629816772,7.195031591903284,2833146.1282760883
87,8.709973722248085,1.4550386371941382,9.032838270507217,8.979744894439538,8.464862282598562,9.554880830374994,5.139481510790912,7.999850683729663,2.3312155003306314,9.07727417632578,44319415.93667621
88,7.093972768202765,3.634892827200584,6.429336467068598,6.947664843273697,3.5530151918725705,1.5116379030804572,1.1476433543395548,9.925610947596134,0.6870545527762584,3.224405598555937,2919677.459249872
89,0.9612513777383846,7.72333592849454,1.2089852161415426,4.982601162075709,8.696231630416499,7.802414459759387,2.2121529081736,1.1516656679861026,2.795803856636926,8.38531372996931,284.6528698472848
90,4.621518148449415,1.440555398066079,5.87181808317778,0.8641253178788522,3.4528691979867387,3.088243424302473,7.3528629747443475,9.670880778209131,2.3494316389074124,3.098421745982232,1413166.535242252
91,1.904898823749167,8.938296123014252,9.261211723692542,8.6854236540395,2.4322348534032887,2.260504265336846,0.610912737602507,7.795511602926599,9.247236581702795,2.29018597577096,54118480.6466598
92,9.920894356506194,4.20944789826078,4.391950325592741,1.5529155252743545,9.452180647048136,6.974007685633187,2.8085704819471733,5.637884924121211,0.4162101903757043,7.2818869520341245,138509.94864116155
93,8.10282209123786,5.11931564510272,6.362672870883142,5.13516348083615,9.03360235365216,5.417317297404826,5.9846264972730925,3.2009435352566937,8.979166194288709,5.100153772570309,2686181.990196904
94,6.0280120162226325,0.0931813828846106,0.1626811518213122,4.979991350554415,8.555056790720034,2.4754763883459043,4.413609536630972,5.440436192169104,7.772353493390916,4.404235408332938,42.98537843809956
95,9.424282000330374,6.476744442542727,5.809113977306298,6.934312866248318,3.899337015469696,2.4845666887887496,1.8888286671395935,7.883361727280072,6.051955372512011,2.6617067576002365,1296969.222318842
96,3.393403352345885,4.559824681909034,4.696571582001695,7.284277867624334,1.4867950123047446,1.7425132889551742,4.969569199494115,5.917602456928429,8.210476321752987,3.40370766464262,236783.84722773716
97,9.698783999814168,9.437628146354326,1.100451455820064,3.5728354066123003,9.133049239150685,1.510119837548708,1.6722102238575445,5.575210750359606,1.971748932039452,8.954641081211971,443.9865518537641
98,5.628275537693545,5.177232132584452,6.109548054803538,0.8517278530707073,2.414507617544186,3.398899227991277,6.711586220830351,8.16537331076127,8.360968553918344,0.578898309435204,1941321.8631478976
99,9.45679772825451,9.117101427668326,2.890959250619636,1.7864217600272103,1.2650854975042247,1.1541484159400606,2.487164904300444,7.052153272580217,9.829321450044134,6.242497480965604,5308.148312300198
100,1.8218703263136649,4.331899697594564,0.4788321995084854,6.29993355635386,7.58558948677655,7.844718037520173,5.268399039518848,6.952504680122371,1.3628991805673565,0.3507551580698897,68.51591350428467
101,6.392791744751824,2.374237996367482,0.6328688195201593,0.3988029454528807,9.488077924315029,3.8211764121079614,6.844758063003949,1.1961765616339115,3.624351365742239,0.4915387649066483,38.61374069697118
102,0.2059800478910334,8.484634327729966,0.4397707616128998,4.297597789061813,5.731797992841416,0.3625377781434702,9.152527229369774,4.015583949290433,6.151959991892183,0.0241358027858862,347.74529157839885
103,3.776152250134548,6.661889417910202,5.593204611676624,3.639628809594079,8.406368745891106,2.1240956938715163,6.432513040904217,6.584989195787601,1.833516391871396,0.5171819921300058,958002.8201191126
104,5.076868745714038,7.47777191764402,8.115539025587125,7.433373835048949,0.3051977195378086,4.611956509718985,0.5820345985621711,8.583332220099173,9.391546997279605,5.81674237765593,18816734.54584648
105,2.2320370559957303,9.356705447404916,3.276394945672363,3.397025321760955,2.3297601620845896,8.732890363618543,0.0221839169826421,5.094982015279913,3.2340149259493933,3.14579371571393,13691.729261023798
106,7.904369124782105,3.871973815597888,1.840644578542736,6.058203314061883,1.276972139110949,6.363925373353865,1.3385100110063908,9.026217036111513,0.3461276475825459,4.471557289028518,191.41782399821983
107,3.018787138779615,2.156709800732478,4.195148386372858,3.543210112471685,1.1388660858205246,1.94089575782867,0.9944770229768252,9.359227881463916,4.227462503547924,3.743673755314224,95970.15149065672
108,8.468650298011367,8.31588540998076,2.197308068993965,6.724663786256848,8.71189828734693,3.8137102558126568,8.425374340959188,5.860854759738387,6.204922483742946,4.479867652820554,865.1375813292414
109,5.6420386668616,1.4113484466756776,5.937673104254634,2.4884832318826438,3.4074116867114945,9.660816675775052,7.532923038763708,8.990846075594451,8.054764822447464,9.945623852140717,1545012.9861354637
110,4.498626153996402,1.1912802962934554,2.810577802811529,0.2809663310709187,2.467236486941216,4.417811625548898,0.4806232398818488,8.795976877296228,4.685200468621976,9.139881924975723,3909.111620616529
111,1.4877384513581504,9.036079189510115,8.074288886439518,4.649805021855647,8.153809260536374,6.409141175788311,1.3134019915540818,4.400999257090313,5.551628210546232,6.521592706081179,18065220.13826413
112,7.824117595449906,0.189286407855842,8.399460713065768,7.382767381740068,5.50170915991105,2.6006774319089176,4.891677935987582,3.767556215660063,2.108640909260377,6.086204262072617,24774898.03863775
113,5.471478753981192,0.4967171533336934,4.120314389555877,0.8284295652712725,0.6387106003514198,0.2356231259714014,9.34423761171412,2.7144877303038184,2.349624543991468,9.837890505462736,83096.41338070325
114,2.0894518854565725,4.43592261375259,6.852775583670758,0.1106498838467084,6.99291191099194,8.181681292418679,4.032653847176456,0.6812693255326574,2.8517409764991832,5.599407432221391,4863356.656134361
115,4.579486659978304,1.6390842137541128,1.457010135716219,2.4023024043301424,0.1765337115103871,2.0118109818882504,4.911091783669202,3.1624162948377688,4.027142629013911,4.875337038575919,69.03377905470565
116,8.804623217118303,3.3550346296918985,3.3448479717148496,1.70458166687529,4.564644755513431,1.4224398067550723,7.021349217028897,1.026088743651118,4.872770307147027,0.0441884543795434,15716.593376698258
117,5.242178648960775,6.613892778454482,5.484387734044857,4.389789714840546,7.061824373711242,2.393242707341349,9.597604215453226,1.349045855626374,7.306131229529313,8.794014355805,818674.134626018
118,9.478732730227744,9.959289518566562,9.223399022536324,5.019400671533755,4.450403488156001,7.826778952479482,0.0035875721808076,3.3921646543086115,3.6576951735227423,1.1925160668211765,52376007.104322135
119,2.266225596324136,9.392743691869024,2.73553968849812,8.071197865888415,2.776407700740479,8.916585966547487,8.203359428633517,8.471429657926594,6.619937833023627,1.7758217931485054,3591.8375709394727
120,7.658444230385458,9.439838614650698,2.7142012018889305,5.744409104257158,6.430095520486429,9.302302984266724,0.5167286060329546,3.300347696809908,7.985132239268146,7.4834773036344915,3408.2985496834685
121,2.374002538296285,7.245010368942565,1.7045733313496192,0.9328528397796576,1.7079364608799252,7.012852823187642,3.4610255948883077,3.907285743387493,9.58150985477628,5.073869497400287,308.15363132387705
122,9.724548088082932,0.8780833836703539,6.272739045752105,3.827373775760382,6.3341793211078325,3.05760744704054,7.7302705762188575,7.970432704189871,5.906493283278275,1.8668420562862973,2396963.9402485657
123,1.0910111131755562,4.883383215804466,4.293943848142244,0.9866089985928272,3.405765895356793,7.826314546603884,1.6095996318523142,6.132322596194975,2.889016190269565,6.603760699164447,115634.5580074907
124,4.32279017235674,8.289534669335335,3.5661322196279324,8.129825759001001,2.343732600299492,0.1190818656568337,7.714453446050058,5.1831886533384885,5.606453032251119,8.455716999907153,26473.359733517067
125,5.567539009477478,0.3546296527089787,5.362414448931999,3.9441079743525154,3.158115509890844,1.5584791055737113,1.1613332201065096,3.439497505244998,0.7040620635843298,4.551423626578972,683777.5062196262
126,2.1253012143837866,8.043997604149807,0.1760201783892989,1.9472589465985732,7.898973711790942,7.358249690608516,6.261433677466747,9.009096181017584,3.33830221349218,9.134190287119342,271.1533294013218
127,7.074028105828428,8.810134602060778,8.544810681529693,5.341108673133473,2.10415060522646,1.3583755445545198,1.395843467306338,8.535711656824436,9.154060201928624,5.701265706560089,28420071.66720169
128,0.3600134577936076,9.166504201179386,7.986433945226747,7.25428332478015,4.06247819868105,3.458626456673195,6.73002015032958,6.894879676468686,8.157253086177219,5.9101543146365145,16551375.488281874
129,0.3466571492182591,6.5457854939260685,2.8027340663578126,8.878690976325656,7.220550923507442,9.415129386272715,8.728323827053533,9.379140017773866,6.309009597665963,5.251098242679094,3954.919079977028
130,9.49181555708096,0.5011763224270804,1.640392239398203,1.7297624988255822,6.328027437933321,9.682230532863588,9.866267316221697,3.97767525036796,1.3208189399219727,4.890058517875538,75.96764334198284
131,8.320614373883142,1.27189425279561,9.611138605761244,7.883402252794093,0.2937802933231903,5.615414256968242,9.511132806263902,6.004321565679208,5.981169413088791,9.186444234891905,72811342.25671381
132,2.4748099072474625,3.9445968973888967,7.19432141595443,0.4719352195784221,2.411211716666457,3.088319963332089,2.5925344220226263,5.634641900865166,7.917053496304173,3.251677287307293,7176648.8468326405
133,4.6436658140939,9.636436036850576,6.06462273526614,5.889808761996682,0.5686717947581188,3.996960868130436,6.319483014329023,5.168090304265646,3.600163727663832,5.934700760744871,1830395.141192754
134,4.279778147556853,8.455375475480517,6.836839526799342,5.08790989627777,7.361131074078493,2.851412612825015,6.3238319836252765,0.9582273698946808,7.986493315879216,8.97603892136072,4773890.1936330935
135,1.3278132286507205,0.5056300412397363,1.6981953945081074,4.154385925758074,2.9322461453769257,4.389231054897237,3.0802339346340792,8.100687936602402,6.850000009409984,7.527778176571247,114.60294206810302
136,3.678717843886685,1.089357602954948,7.548652171640208,2.205562537911688,2.7483180045999744,3.462614992457519,4.274363560191481,7.958074416154358,5.327144915105637,6.344635817124502,10542819.201464225
137,7.474778778278937,7.165102865482971,4.067757114607545,4.400953196615667,9.433554817423554,8.287058088752552,9.680234347681097,2.6786640697788853,2.3479757037112936,0.5610738112879066,75169.36501591254
138,5.0217750372149546,1.4597487374853668,0.9233705265445225,9.035690438501373,2.634394232618788,6.0222213134402045,1.1617407953131895,0.4486777753848758,5.75460912160872,2.0824008274153205,50.83872360887302
139,5.241721279580144,3.985624494373221,1.817038292894776,0.8580638886216352,7.646575400574202,4.410382225422215,7.848594762549951,6.726408820478017,8.858440408008533,6.826617800447984,159.0370067658397
140,7.440233232638704,2.993602938642199,2.692766261939034,2.278293102443487,3.046655728084292,2.049255308763102,5.462503020637955,4.148858201520948,8.792574482270656,6.056479226796573,2822.7288162945133
141,5.045312439519723,3.6849630245775935,6.875438773634527,9.242358349276104,1.9866337297027936,0.9525284948196756,2.814273510015769,8.360468718807832,9.274274927956034,7.154036780781373,4993533.189038267
142,5.318721791690926,7.045381273156729,4.256090047915537,8.039305085117334,7.837181733759006,5.192470985813701,9.352125315979425,2.941412398061876,8.543210382332079,2.646957234518419,107874.34619255924
143,2.812727299892402,4.982864482034639,5.986615830335749,5.338092216863338,1.0482342176990878,5.001206857369585,5.960372077950305,8.309676926987905,5.618585922333164,4.73040683280882,1649945.0491800124
144,6.733736133925853,6.297454225723845,9.906288562086802,4.256631134697909,2.2278693276545027,9.018986706611756,0.620725726893,6.909739600948283,5.15021036691654,3.994843106734288,92744592.8747749
145,2.328832775760264,5.368291852970256,6.221571608846986,1.4991214779853237,0.3191727781333819,0.999689217272457,5.303762739424882,0.4655059181812337,0.8596394127628559,7.713052331190248,2245022.5600369945
146,7.552953252804015,7.3484686826230625,4.962853212678683,9.19998928718216,0.655255217205426,6.319992447347218,2.392337195764224,0.091730547355302,6.825007676301787,1.5432663607301145,368249.3399415174
147,5.5902255167191415,2.7106042606436622,7.248395526565044,9.62796869481532,7.9134120132074575,2.8200987699947087,2.137969235766452,5.389199661877655,4.078708119952019,4.809977251284394,7619698.375768653
148,3.011274558525213,7.47247563267628,2.882370516090212,4.176239799217579,9.558167039347962,2.9827973700711583,1.2882641027776498,7.320352855520328,0.947186667915173,2.433676719028769,5022.1852941253865
149,7.865303271272005,6.620282039062712,0.7274577138037264,2.07651839825163,5.903306005215535,0.0855379333792283,2.283865930965568,3.896697033925105,5.174808256471573,3.598503116433175,151.95444929034855
